campaign_id,advertiser_name,agency_name,industry_vertical,campaign_objective,buy_type,sale_type,contract_status,contract_value_usd,budget_usd,campaign_start_date,campaign_end_date,ad_play_date,ad_play_month,ad_play_quarter,ad_play_year,network,media_type,show_title,genre,content_rating,daypart,ad_format,device_type,ad_duration_seconds,is_sponsorship,state,dma_region,viewer_age_range,viewer_gender,viewer_income_bracket,viewer_interest,subscription_tier,opt_in_ads,days_active_30d,approved_impressions,impressions_delivered,delivery_rate_pct,clicks,ctr_pct,conversions,conversion_rate_pct,completion_rate_pct,viewability_pct,frequency_count,ad_cost_usd,ad_revenue_usd,cpm,roas,error_flag
5708,Heineken,Carat,Retail,App Install,Scatter,Scatter,Executed,187170.81,202779.92,2023-03-02,2023-04-20,2024-02-06,2,1,2024,Bleacher Report,Social,Planet Earth III,Animation,TV-G,Prime Time (7-11pm),Mid-roll,Mobile,45,No,IL,Dallas,65+,Male,$100-150K,News,Max Ad-Free,Yes,20,3830033,3355106,87.6,117575,3.504,11303,9.613,61.9,87.3,3,347978.17,390137.46,103.716,1.121,
5498,Chase Bank,Spark Foundry,Travel,Brand Awareness,Programmatic Guaranteed,Programmatic,Executed,1744759.37,1722979.36,2023-09-10,2024-01-08,2023-05-06,5,2,2023,truTV,Social,Shark Week,Reality,TV-PG,Late Night (11pm-2am),Overlay,Smart TV,15,No,FL,Dallas,55-64,Female,>$150K,Sports,Max Ad-Free,Yes,5,2344866,2037536,86.89,22851,1.122,1005,4.398,58.1,84.2,11,70277.88,94646.34,34.4916,1.347,
5555,Procter & Gamble,Publicis Media,Telecom,Direct Response,Open Market,Upfront,In Flight,1030749.4,962584.93,2023-07-24,2023-09-14,2023-12-20,12,4,2023,CNN,FAST,Rick and Morty,Kids,TV-Y7,Prime Time (7-11pm),Pre-roll,Smart TV,15,No,MI,Atlanta,18-24,Female,$100-150K,Sports,Max Ad-Lite,No,4,5973225,5483756,91.81,247327,4.51,23479,9.493,94.2,76.8,4,222067.99,260046.81,40.4956,1.171,
5057,Progressive Insurance,Starcom,Entertainment,Retargeting,Scatter,Sponsorship,Makegood,1436836.96,1283659.95,2024-06-23,2024-11-15,2023-10-01,10,4,2023,CNN,Display,Looney Tunes,Animation,TV-PG,Late Night (11pm-2am),Post-roll,Mobile,30,Yes,GA,Los Angeles,25-34,Male,>$150K,Drama,Linear (No Sub),No,30,6176963,5306747,85.91,203682,3.838,17948,8.812,68.7,85.8,5,248537.25,391886.53,46.8342,1.577,Buffering
5932,Taco Bell,Omnicom Media Group,Healthcare,Reach,Upfront,Scatter,Pending,1429142.73,1454670.55,2024-02-24,2024-03-10,2024-08-31,8,3,2024,HBO,Audio,Planet Earth III,Reality,TV-14,Early Fringe (4-7pm),Post-roll,Smart TV,15,No,OH,Denver,45-54,Male,$30-60K,Animation,Max Ad-Free,No,22,490020,477366,97.42,15563,3.26,356,2.287,87.7,97.3,7,31559.72,44880.58,66.1122,1.422,
5504,AbbVie,Wavemaker,CPG,Subscription Drive,Upfront,Upfront,In Flight,142785.05,166234.37,2023-05-19,2023-08-27,2023-12-24,12,4,2023,Bleacher Report,Programmatic,Inside the NBA,Action,TV-Y7,Early Fringe (4-7pm),Pre-roll,Connected Device,15,No,GA,New York,35-44,Female,$30-60K,Reality TV,Max Ad-Free,Yes,2,7263313,6346644,87.38,272033,4.286,6080,2.235,56.0,81.8,2,248933.78,405818.9,39.2229,1.63,
5142,Pepsi,Carat,Pharma,Subscription Drive,Upfront,Programmatic,Makegood,1362323.95,1171896.07,2023-11-17,2024-03-13,2024-10-25,10,4,2024,Cartoon Network,Display,True Detective,Sports,TV-Y7,Early Morning (5-9am),Mid-roll,Mobile,15,No,IL,Los Angeles,45-54,Male,<$30K,Animation,Max Ultimate,Yes,23,3343490,2582527,77.24,143983,5.575,14760,10.251,87.0,82.7,4,201839.98,324300.77,78.156,1.607,
5722,Verizon,Hearts & Science,Retail,Lead Generation,Programmatic Guaranteed,Upfront,Executed,1344801.96,1414966.96,2023-10-17,2024-01-21,2024-12-07,12,4,2024,Discovery+,Display,The Wire,Documentary,TV-14,Afternoon (12-4pm),Companion Banner,Desktop,30,No,FL,Los Angeles,35-44,Male,>$150K,Animation,Max Ultimate,No,30,263498,188834,71.66,7289,3.86,1012,13.884,80.1,61.3,12,6514.96,7333.32,34.501,1.126,
5584,Activision,Hearts & Science,CPG,Lead Generation,Scatter,Upfront,In Flight,336829.29,377524.32,2023-10-22,2024-01-15,2024-12-19,12,4,2024,TNT,Display,White Lotus,Documentary,TV-PG,Early Fringe (4-7pm),Companion Banner,Smart TV,15,No,MA,Los Angeles,25-34,Female,$100-150K,Comedy,Max Ad-Lite,No,2,480417,421814,87.8,12953,3.071,1068,8.245,64.3,73.6,4,16128.1,24913.74,38.2351,1.545,
5736,Coca-Cola,Horizon Media,Telecom,Retargeting,Upfront,Upfront,Executed,1048714.81,1137360.58,2023-01-19,2023-05-04,2023-08-30,8,3,2023,TNT,Programmatic,The Wire,Sports,TV-MA,Late Night (11pm-2am),Pre-roll,Tablet,30,No,NC,Los Angeles,45-54,Female,>$150K,Reality TV,Max Ultimate,No,14,4134799,3679616,88.99,42898,1.166,4580,10.676,83.3,76.1,8,287424.37,458482.37,78.1126,1.595,
5539,Toyota,Omnicom Media Group,Retail,Lead Generation,Programmatic Guaranteed,Scatter,Makegood,1946996.79,1953936.14,2024-05-04,2024-09-02,2024-09-04,9,3,2024,Max,Linear TV,Robot Chicken,Documentary,TV-Y7,Morning (9am-12pm),Mid-roll,Smart TV,15,No,OH,Phoenix,18-24,Male,$60-100K,Kids & Family,Max Ad-Lite,No,10,7521462,5650057,75.12,194388,3.44,15767,8.111,84.4,84.5,4,107101.35,124842.65,18.9558,1.166,Buffering
5640,Procter & Gamble,Mindshare,Tech,Subscription Drive,Scatter,Upfront,Executed,264430.43,259463.52,2024-05-28,2024-06-24,2023-12-06,12,4,2023,Cartoon Network,Programmatic,Robot Chicken,Documentary,TV-Y,Prime Time (7-11pm),Overlay,Smart TV,30,No,WA,Philadelphia,35-44,Female,<$30K,News,Max Ad-Free,No,16,822122,757233,92.11,27402,3.619,839,3.062,100.0,89.3,2,115866.34,181769.6,153.0128,1.569,
5106,Lululemon,IPG Mediabrands,Travel,Direct Response,Upfront,Upfront,Executed,1886620.83,1643504.97,2023-10-19,2024-02-16,2023-12-01,12,4,2023,CNN,Audio,CNN Tonight,True Crime,TV-Y,Early Fringe (4-7pm),Pause Ad,Tablet,30,No,MA,Tampa,18-24,Female,$60-100K,Kids & Family,Max Ultimate,No,29,3830916,3493174,91.18,97147,2.781,11331,11.664,67.4,94.8,11,340227.11,389954.19,97.3977,1.146,
5165,Chevrolet,Initiative,Luxury Goods,Retargeting,Scatter,Scatter,Executed,1827334.2,1570032.16,2023-11-21,2024-05-12,2024-11-05,11,4,2024,HBO,Programmatic,Rick and Morty,True Crime,TV-Y7,Prime Time (7-11pm),Companion Banner,Smart TV,30,No,NY,Minneapolis,25-34,Non-binary,$100-150K,Sports,Linear (No Sub),Yes,3,4557702,4245834,93.16,92158,2.171,4725,5.127,62.2,88.7,5,151414.08,226350.32,35.6618,1.495,
5215,Marriott,Carat,Insurance,Lead Generation,Programmatic Guaranteed,Sponsorship,Executed,1244250.55,1050100.31,2024-03-20,2024-09-14,2023-05-25,5,2,2023,HBO,FAST,Barry,Sports,TV-G,Overnight (2-5am),Companion Banner,Smart TV,30,Yes,CO,Los Angeles,25-34,Male,$60-100K,Documentary,Max Ad-Lite,Yes,1,6379139,5238357,82.12,167378,3.195,8846,5.285,93.0,88.3,5,73836.74,102738.07,14.0954,1.391,
5071,Under Armour,Spark Foundry,Retail,Conversions,Upfront,Scatter,Executed,1127257.06,1105044.54,2023-01-01,2023-05-14,2023-12-22,12,4,2023,Adult Swim,Linear TV,Robot Chicken,Action,TV-MA,Late Night (11pm-2am),Pre-roll,Smart TV,15,No,AZ,Miami,18-24,Male,$60-100K,Drama,Max Ad-Lite,Yes,5,926700,899393,97.05,25584,2.845,2002,7.825,78.5,88.5,6,33093.53,55271.15,36.7954,1.67,
5716,Verizon,Mindshare,Entertainment,Tune-In Promotion,Scatter,Direct IO,Executed,826456.19,819260.78,2023-01-21,2023-02-14,2024-04-09,4,2,2024,Discovery+,Programmatic,CNN Tonight,Animation,TV-G,Afternoon (12-4pm),Mid-roll,Desktop,45,No,TX,Atlanta,25-34,Male,$60-100K,Comedy,Max Ad-Lite,Yes,19,1792003,1665942,92.97,12793,0.768,1343,10.498,85.1,89.5,10,42763.23,63167.48,25.6691,1.477,
5665,Disney+,Havas Media,Healthcare,App Install,Upfront,Upfront,Executed,830067.6,963741.55,2023-09-06,2024-02-21,2023-03-15,3,1,2023,Max,Linear TV,CNN Tonight,True Crime,TV-MA,Overnight (2-5am),Post-roll,Smart TV,60,No,PA,Tampa,35-44,Female,$30-60K,Documentary,Max Ad-Lite,Yes,23,3453916,3262735,94.46,77369,2.371,6389,8.258,67.2,83.4,11,163463.35,213421.06,50.1001,1.306,
5579,AT&T,Havas Media,Automotive,Subscription Drive,Scatter,Scatter,Executed,1291159.86,1467736.34,2024-04-05,2024-08-09,2024-11-03,11,4,2024,Adult Swim,Streaming (SVOD),And Just Like That,Action,TV-Y7,Early Fringe (4-7pm),Mid-roll,Desktop,45,No,NY,Chicago,35-44,Male,<$30K,Comedy,Max Ad-Lite,No,20,3023384,2691392,89.02,81728,3.037,7696,9.417,77.2,84.4,11,108480.86,158992.38,40.3066,1.466,
5090,Activision,Mindshare,Healthcare,Lead Generation,Upfront,Upfront,In Flight,554676.59,650682.77,2024-05-02,2024-08-02,2023-10-06,10,4,2023,HBO,FAST,House of the Dragon,Kids,TV-G,Prime Time (7-11pm),Pause Ad,Smart TV,15,No,CA,San Francisco,45-54,Male,$60-100K,Sports,Linear (No Sub),No,28,874348,759554,86.87,16973,2.235,783,4.613,95.5,72.1,6,78950.32,119820.24,103.943,1.518,
5772,Nike,UM Worldwide,Pharma,Reach,Scatter,Upfront,Cancelled,2121942.04,1958092.47,2023-04-15,2023-05-12,2024-06-03,6,2,2024,Max,Social,The Last of Us,Drama,TV-G,Overnight (2-5am),Mid-roll,Smart TV,30,No,CA,New York,65+,Male,$60-100K,Animation,Max Ultimate,Yes,27,2386021,2338409,98.0,70501,3.015,6238,8.848,99.8,75.3,6,67964.45,113627.26,29.0644,1.672,
5874,Google,Crossmedia,QSR,Direct Response,Scatter,Direct IO,Executed,607478.42,626034.06,2023-05-14,2023-10-28,2024-12-01,12,4,2024,Discovery+,Linear TV,Game of Thrones,Animation,TV-MA,Late Night (11pm-2am),Pre-roll,Mobile,30,No,OH,Los Angeles,65+,Female,<$30K,Comedy,Max Ultimate,Yes,29,7387178,6136278,83.07,175476,2.86,7666,4.369,53.7,99.7,6,567916.21,700599.91,92.5506,1.234,
5228,Apple TV+,IPG Mediabrands,Retail,Conversions,Scatter,Upfront,Cancelled,56704.8,64516.92,2024-02-13,2024-05-12,2024-07-26,7,3,2024,Adult Swim,Linear TV,CNN This Morning,Comedy,TV-14,Prime Time (7-11pm),Pause Ad,Smart TV,30,No,TX,Phoenix,18-24,Male,$30-60K,Kids & Family,Max Ad-Free,No,1,6875047,6208108,90.3,203258,3.274,18814,9.256,87.4,78.3,10,305696.55,472270.25,49.2415,1.545,
5079,Johnson & Johnson,IPG Mediabrands,Healthcare,Direct Response,Scatter,Scatter,Executed,1470307.09,1364773.99,2023-03-20,2023-07-10,2024-11-13,11,4,2024,Discovery+,Digital Video,Looney Tunes,Reality,TV-Y,Morning (9am-12pm),Mid-roll,Mobile,30,No,PA,Los Angeles,45-54,Female,$30-60K,Drama,Max Ad-Free,Yes,3,3593517,3061987,85.21,101883,3.327,10456,10.263,74.4,62.3,11,311827.24,438867.17,101.8382,1.407,
5608,Colgate-Palmolive,UM Worldwide,Gaming,Tune-In Promotion,Open Market,Scatter,In Flight,465876.82,546964.77,2023-04-14,2023-05-25,2023-03-18,3,1,2023,truTV,Social,Looney Tunes,Sports,TV-Y7,Prime Time (7-11pm),Native,Smart TV,15,No,AZ,Seattle,45-54,Female,$30-60K,Documentary,Max Ad-Lite,Yes,27,6603851,6603851,100.0,255620,3.871,8571,3.353,91.2,75.1,3,105885.49,121504.56,16.0339,1.148,
5349,EA Sports,Dentsu,Entertainment,Reach,Scatter,Upfront,In Flight,953215.67,909417.27,2023-07-03,2023-10-04,2023-12-29,12,4,2023,truTV,FAST,Planet Earth III,Action,TV-MA,Prime Time (7-11pm),Pause Ad,Smart TV,15,No,GA,Denver,35-44,Male,$60-100K,Documentary,Max Ultimate,No,6,3890603,3547548,91.18,55553,1.566,4713,8.484,75.6,94.6,2,385660.68,531526.62,108.7119,1.378,Buffering
5842,Progressive Insurance,Hearts & Science,Retail,Conversions,Upfront,Direct IO,In Flight,1033527.36,1198604.3,2023-12-15,2024-02-14,2024-03-14,3,1,2024,Cartoon Network,Digital Video,Anderson Cooper 360,True Crime,TV-PG,Afternoon (12-4pm),Pre-roll,Tablet,30,No,CA,Los Angeles,45-54,Female,$60-100K,Reality TV,Max Ad-Free,Yes,25,402166,360757,89.7,7603,2.108,65,0.855,74.2,71.7,3,20425.12,30859.59,56.6174,1.511,
5981,McDonald's,Havas Media,Retail,Subscription Drive,Open Market,Sponsorship,Makegood,1943119.61,1995117.47,2023-09-04,2023-11-08,2024-06-29,6,2,2024,CNN,Audio,House of the Dragon,Drama,TV-MA,Morning (9am-12pm),Pre-roll,Desktop,30,Yes,TX,Dallas,18-24,Male,$100-150K,Animation,Max Ad-Lite,Yes,22,2471203,2024466,81.92,68913,3.404,2168,3.146,60.3,63.8,10,62976.89,93892.82,31.1079,1.491,
5894,Walmart,Starcom,Luxury Goods,Tune-In Promotion,Upfront,Programmatic,In Flight,212846.92,239614.15,2023-06-14,2023-11-21,2023-05-01,5,2,2023,Discovery+,Social,Euphoria,Sports,TV-Y7,Overnight (2-5am),Overlay,Smart TV,30,No,NY,Los Angeles,55-64,Male,>$150K,News,Linear (No Sub),Yes,19,2131967,1716134,80.5,41277,2.405,1998,4.84,68.9,74.4,4,93428.05,109443.41,54.441,1.171,Skip
5246,Colgate-Palmolive,Starcom,Healthcare,Conversions,Scatter,Programmatic,Pending,2060320.93,1740078.37,2024-03-13,2024-05-08,2024-06-03,6,2,2024,TBS,Digital Video,The Wire,Kids,TV-Y7,Late Night (11pm-2am),Companion Banner,Desktop,30,No,MI,Miami,55-64,Female,$60-100K,Documentary,Max Ad-Free,No,3,3820680,3411041,89.28,128890,3.779,2183,1.694,88.1,67.8,9,47800.62,60833.03,14.0135,1.273,
5272,Lexus,Wavemaker,Pharma,Retargeting,Open Market,Programmatic,Executed,1304749.93,1504256.98,2024-02-19,2024-03-08,2023-05-25,5,2,2023,TBS,Display,And Just Like That,Action,TV-G,Prime Time (7-11pm),Mid-roll,Smart TV,15,No,AZ,Los Angeles,35-44,Female,$100-150K,Comedy,Max Ad-Lite,No,22,2890915,2550221,88.22,94862,3.72,8940,9.424,97.6,77.1,10,155111.58,223400.53,60.8228,1.44,
5403,Coca-Cola,Horizon Media,Pharma,Lead Generation,Scatter,Upfront,Executed,1934835.89,1921675.5,2023-12-17,2024-01-31,2023-03-17,3,1,2023,truTV,Social,Inside the NBA,Sports,TV-G,Prime Time (7-11pm),Overlay,Desktop,30,No,IL,Dallas,35-44,Female,<$30K,Gaming,Max Ad-Free,Yes,26,2952455,2549334,86.35,109959,4.313,4475,4.07,78.2,68.8,3,161812.86,231510.18,63.4726,1.431,Buffering
5669,Budweiser,UM Worldwide,Healthcare,Direct Response,Upfront,Upfront,Pending,1962465.99,1696309.13,2023-04-19,2023-05-09,2023-12-19,12,4,2023,TNT,Streaming (SVOD),And Just Like That,News,TV-14,Late Night (11pm-2am),Overlay,Smart TV,30,No,MN,Dallas,65+,Male,$100-150K,Gaming,Max Ultimate,Yes,9,6412367,5460217,85.15,151723,2.779,14690,9.682,56.2,75.3,6,945250.93,1343247.89,173.116,1.421,
5116,Budweiser,Mediahub,Automotive,Lead Generation,Upfront,Scatter,Executed,28532.59,33565.23,2023-12-20,2024-01-25,2024-04-16,4,2,2024,CNN,Social,Looney Tunes,Documentary,TV-G,Late Night (11pm-2am),Mid-roll,Smart TV,45,No,MA,Atlanta,55-64,Female,$100-150K,Animation,Max Ad-Lite,No,11,4171395,3590981,86.09,82496,2.297,8322,10.088,49.0,82.6,1,349856.71,545701.45,97.4265,1.56,
5435,Budweiser,UM Worldwide,Automotive,Lead Generation,Upfront,Scatter,In Flight,1396949.0,1276342.31,2023-10-23,2024-01-18,2024-12-14,12,4,2024,Cartoon Network,Audio,Euphoria,Animation,TV-G,Afternoon (12-4pm),Mid-roll,Connected Device,15,No,OH,Chicago,25-34,Male,>$150K,Animation,Linear (No Sub),No,23,7862055,7392346,94.03,82572,1.117,7240,8.768,54.6,80.4,5,850888.59,1355163.99,115.104,1.593,
5530,Colgate-Palmolive,Havas Media,Entertainment,Tune-In Promotion,Programmatic Guaranteed,Programmatic,Executed,839470.91,731552.29,2023-12-29,2024-04-02,2024-07-07,7,3,2024,Adult Swim,Audio,The Last of Us,Reality,TV-MA,Early Fringe (4-7pm),Pause Ad,Smart TV,30,No,CO,Denver,25-34,Male,$30-60K,Documentary,Max Ultimate,No,18,1805652,1574504,87.2,29099,1.848,1468,5.045,83.6,75.8,3,41130.3,50630.0,26.1227,1.231,
5442,Heineken,Carat,Tech,Tune-In Promotion,Upfront,Programmatic,Cancelled,2107288.7,1912762.17,2024-05-01,2024-05-24,2024-04-08,4,2,2024,Cartoon Network,Programmatic,Inside the NBA,Sports,TV-PG,Prime Time (7-11pm),Companion Banner,Desktop,15,No,GA,Atlanta,35-44,Female,$60-100K,True Crime,Max Ultimate,No,2,7550958,6509944,86.21,269094,4.134,31934,11.867,99.0,69.8,11,260916.6,441966.26,40.0797,1.694,
5172,Under Armour,Initiative,Automotive,Direct Response,Open Market,Upfront,Executed,1526471.66,1324525.03,2023-01-05,2023-03-12,2023-07-22,7,3,2023,TBS,Audio,Teen Titans Go,Animation,TV-14,Late Night (11pm-2am),Pre-roll,Desktop,15,No,AZ,New York,35-44,Male,$30-60K,Reality TV,Linear (No Sub),Yes,26,4195662,3509202,83.64,184811,5.266,12221,6.613,77.8,70.0,12,191044.12,313574.57,54.4409,1.641,
5016,Google,Mindshare,Luxury Goods,Conversions,Programmatic Guaranteed,Upfront,Executed,376792.05,345207.02,2023-08-14,2023-12-07,2023-05-30,5,2,2023,Discovery+,FAST,NBA on TNT,Comedy,TV-Y7,Early Morning (5-9am),Mid-roll,Smart TV,30,No,MA,San Francisco,35-44,Female,$30-60K,Drama,Max Ultimate,Yes,15,2753001,2370953,86.12,62924,2.654,2424,3.852,63.7,70.5,9,177473.18,230460.2,74.8531,1.299,Ad Block
5961,Marriott,GroupM,Gaming,App Install,Scatter,Scatter,Pending,1259986.78,1330952.38,2023-01-27,2023-04-13,2024-04-22,4,2,2024,CNN,Audio,House of the Dragon,Animation,TV-PG,Prime Time (7-11pm),Interactive,Smart TV,30,No,CO,New York,18-24,Female,$30-60K,Gaming,Max Ad-Free,Yes,24,6815928,5608491,82.29,166230,2.964,19840,11.935,66.1,76.8,6,160005.2,208384.63,28.5291,1.302,
5752,Geico,Horizon Media,CPG,Brand Awareness,Upfront,Upfront,Cancelled,2120121.06,1820865.02,2024-01-14,2024-06-11,2023-07-29,7,3,2023,Max,Social,Robot Chicken,Reality,TV-14,Early Morning (5-9am),Pre-roll,Smart TV,30,No,MI,New York,65+,Female,$60-100K,Sports,Max Ad-Free,Yes,23,7520340,7024652,93.41,43740,0.623,2585,5.91,76.2,93.2,8,344446.08,489238.98,49.0339,1.42,
5898,Target,Canvas Worldwide,Travel,Lead Generation,Upfront,Scatter,In Flight,513645.12,517066.92,2024-02-14,2024-07-22,2024-07-14,7,3,2024,HBO,Linear TV,Curb Your Enthusiasm,Reality,TV-G,Early Fringe (4-7pm),Pause Ad,Smart TV,30,No,AZ,Philadelphia,18-24,Male,<$30K,Sports,Linear (No Sub),Yes,14,4778603,4778603,100.0,177377,3.712,5750,3.242,88.8,79.1,4,336100.17,458835.99,70.3344,1.365,
5056,Microsoft,Initiative,Entertainment,Lead Generation,Upfront,Programmatic,Executed,351273.87,326976.11,2023-08-27,2023-10-04,2023-04-29,4,2,2023,Discovery+,Social,Euphoria,Reality,TV-Y7,Overnight (2-5am),Mid-roll,Mobile,15,No,WA,Phoenix,25-34,Male,$60-100K,Kids & Family,Max Ad-Lite,No,28,7414048,6291281,84.86,166777,2.651,6114,3.666,78.9,92.1,10,669465.91,762726.89,106.4117,1.139,
5591,Allstate,Crossmedia,Retail,Retargeting,Scatter,Upfront,Pending,1239635.4,1408038.84,2024-02-03,2024-05-17,2023-10-21,10,4,2023,HBO,Programmatic,NBA on TNT,News,TV-Y,Prime Time (7-11pm),Pre-roll,Tablet,15,No,IL,Los Angeles,18-24,Female,<$30K,Kids & Family,Linear (No Sub),No,21,954607,826681,86.6,23171,2.803,1320,5.697,99.7,77.2,5,86329.55,119931.69,104.4291,1.389,
5103,Allstate,Havas Media,Telecom,Tune-In Promotion,Programmatic Guaranteed,Upfront,Pending,413914.33,347176.87,2023-04-26,2023-07-08,2024-09-08,9,3,2024,CNN,Streaming (SVOD),Curb Your Enthusiasm,True Crime,TV-Y,Prime Time (7-11pm),Mid-roll,Smart TV,30,No,TX,Chicago,25-34,Female,$60-100K,News,Max Ad-Free,No,10,4695761,4381298,93.3,74056,1.69,2914,3.935,87.8,84.9,1,390854.72,663316.86,89.2098,1.697,
5284,Apple TV+,Crossmedia,Travel,Tune-In Promotion,Open Market,Programmatic,Makegood,1125469.32,1034961.5,2023-04-07,2023-08-03,2024-10-16,10,4,2024,Cartoon Network,Streaming (SVOD),Anderson Cooper 360,Documentary,TV-MA,Prime Time (7-11pm),Pre-roll,Connected Device,30,No,MA,Denver,65+,Non-binary,$60-100K,Gaming,Linear (No Sub),No,29,2566145,2213452,86.26,76300,3.447,4965,6.507,70.0,81.2,7,83308.58,136208.78,37.6374,1.635,
5705,Mercedes-Benz,Mediahub,Pharma,Retargeting,Open Market,Programmatic,In Flight,1145066.68,1110571.63,2023-04-23,2023-09-24,2023-10-24,10,4,2023,Adult Swim,Digital Video,Looney Tunes,Drama,TV-MA,Prime Time (7-11pm),Mid-roll,Smart TV,60,No,CA,Tampa,18-24,Female,$60-100K,Kids & Family,Max Ultimate,Yes,11,5815730,4837552,83.18,179543,3.711,5374,2.993,93.1,54.4,5,115537.67,176645.39,23.8835,1.529,
5517,Nike,UM Worldwide,Automotive,App Install,Upfront,Upfront,In Flight,225423.25,211513.74,2023-12-29,2024-03-28,2023-07-15,7,3,2023,Adult Swim,Social,90 Day Fiancé,Animation,TV-PG,Early Fringe (4-7pm),Pause Ad,Smart TV,30,No,WA,Boston,35-44,Female,$60-100K,News,Max Ad-Lite,Yes,19,2614433,2307203,88.25,120711,5.232,2052,1.7,62.0,100.0,12,25340.47,36218.23,10.9832,1.429,Skip
5618,Lululemon,Initiative,Entertainment,Brand Awareness,Scatter,Upfront,Executed,1375667.96,1568176.24,2023-10-28,2023-12-09,2024-12-14,12,4,2024,Max,Audio,The Last of Us,Sports,TV-14,Prime Time (7-11pm),Pre-roll,Tablet,30,No,PA,Denver,25-34,Male,$100-150K,Comedy,Max Ad-Free,Yes,25,2272881,2048783,90.14,61281,2.991,7766,12.673,69.1,100.0,2,284355.1,365218.8,138.7922,1.284,
5278,Eli Lilly,UM Worldwide,Insurance,Conversions,Upfront,Scatter,Cancelled,364529.14,343527.19,2024-04-09,2024-05-23,2024-08-31,8,3,2024,HBO,FAST,90 Day Fiancé,Comedy,TV-Y7,Prime Time (7-11pm),Pre-roll,Mobile,60,No,MN,Los Angeles,25-34,Male,>$150K,True Crime,Max Ad-Free,Yes,2,4485801,3866128,86.19,215449,5.573,26056,12.094,75.6,89.2,12,367287.96,458067.13,95.0015,1.247,
5885,Louis Vuitton,Assembly,Retail,Direct Response,Programmatic Guaranteed,Programmatic,Executed,2264952.63,1890158.35,2024-02-24,2024-07-25,2024-10-02,10,4,2024,Discovery+,Streaming (SVOD),Looney Tunes,Comedy,TV-G,Morning (9am-12pm),Mid-roll,Smart TV,30,No,FL,Tampa,35-44,Male,$30-60K,Animation,Linear (No Sub),Yes,10,3219943,3219943,100.0,170353,5.291,16733,9.823,83.0,74.3,10,87884.8,139365.02,27.2939,1.586,
5612,Toyota,IPG Mediabrands,CPG,Reach,Open Market,Upfront,Makegood,1851169.15,1751879.61,2023-11-17,2024-03-20,2023-07-29,7,3,2023,Bleacher Report,Audio,CNN Tonight,True Crime,TV-PG,Late Night (11pm-2am),Mid-roll,Smart TV,15,No,AZ,Seattle,35-44,Male,$60-100K,Documentary,Linear (No Sub),No,20,5054571,4415423,87.36,111793,2.532,6574,5.881,94.9,100.0,6,80131.1,104250.77,18.148,1.301,
5750,Microsoft,UM Worldwide,Automotive,Lead Generation,Programmatic Guaranteed,Sponsorship,Executed,1344433.03,1511243.0,2023-07-23,2023-10-08,2023-11-30,11,4,2023,Cartoon Network,Display,Planet Earth III,Reality,TV-PG,Prime Time (7-11pm),Pre-roll,Smart TV,60,Yes,GA,Boston,18-24,Male,<$30K,Sports,Max Ultimate,Yes,30,7630192,6190851,81.14,141880,2.292,12682,8.939,69.0,89.6,2,208667.59,234819.47,33.7058,1.125,Skip
5269,Eli Lilly,UM Worldwide,Healthcare,Lead Generation,Open Market,Upfront,Executed,1031124.34,963962.11,2023-04-11,2023-08-16,2023-03-17,3,1,2023,Bleacher Report,Linear TV,The Last of Us,Comedy,TV-G,Early Morning (5-9am),Mid-roll,Smart TV,30,No,NY,Philadelphia,65+,Male,$30-60K,Kids & Family,Max Ad-Lite,Yes,13,4645075,4110044,88.48,56241,1.368,2881,5.123,68.0,80.0,3,191042.65,282328.58,46.4819,1.478,Buffering
5833,Paramount+,Wavemaker,Tech,Brand Awareness,Open Market,Upfront,Cancelled,1194300.41,1154065.27,2023-02-27,2023-04-06,2023-04-25,4,2,2023,TBS,Programmatic,Curb Your Enthusiasm,True Crime,TV-PG,Morning (9am-12pm),Overlay,Smart TV,15,No,GA,Phoenix,45-54,Female,>$150K,Comedy,Max Ad-Free,Yes,1,2389678,1827474,76.47,11223,0.614,942,8.393,66.3,74.2,1,27066.35,32488.98,14.8108,1.2,
5400,Apple TV+,Publicis Media,Automotive,Reach,Programmatic Guaranteed,Scatter,Executed,33792.22,29509.47,2024-06-19,2024-09-30,2023-07-27,7,3,2023,Discovery+,Digital Video,Inside the NBA,True Crime,TV-MA,Morning (9am-12pm),Post-roll,Mobile,30,No,GA,Chicago,25-34,Female,>$150K,Animation,Linear (No Sub),No,12,966371,934646,96.72,26209,2.804,3511,13.396,50.7,74.1,6,30778.55,43448.66,32.9307,1.412,
5503,Samsung,Dentsu,Telecom,Lead Generation,Scatter,Scatter,In Flight,1459184.46,1705826.49,2023-07-07,2023-12-03,2023-09-30,9,3,2023,Bleacher Report,Streaming (SVOD),Shark Week,True Crime,TV-Y7,Early Morning (5-9am),Pre-roll,Mobile,30,No,NC,Chicago,65+,Male,<$30K,Documentary,Max Ad-Lite,Yes,23,1250897,1199681,95.91,58652,4.889,4326,7.376,60.0,84.4,6,44899.26,54398.11,37.426,1.212,
